code_module,code_presentation,id_student,pre_course_clicks,pre_course_interaction_rows
BBB,2014J,2346145,81,20
BBB,2014J,2353764,110,35
BBB,2014J,2363168,84,33
BBB,2014J,2375759,108,43
BBB,2014J,2385665,20,8
BBB,2014J,2399380,29,15
BBB,2014J,2401304,74,21
BBB,2014J,2407594,18,4
BBB,2014J,2414945,46,11
BBB,2014J,2426442,42,14
BBB,2014J,2428341,28,15
BBB,2014J,2432551,143,28
BBB,2014J,2436711,142,48
BBB,2014J,2444705,79,27
BBB,2014J,2446694,64,18
BBB,2014J,2448699,4,1
BBB,2014J,2449399,13,6
BBB,2014J,2454351,12,7
BBB,2014J,2459279,17,9
BBB,2014J,2462576,4,2
BBB,2014J,2464901,19,10
BBB,2014J,2486159,20,7
BBB,2014J,2487430,41,19
BBB,2014J,2487573,19,9
BBB,2014J,2497624,120,45
BBB,2014J,2511519,228,42
BBB,2014J,2520290,104,27
BBB,2014J,2537934,1,1
BBB,2014J,2542310,42,13
BBB,2014J,2545047,21,7
BBB,2014J,2552708,28,7
BBB,2014J,2559992,6,1
BBB,2014J,2567715,148,55
BBB,2014J,2570396,1,1
BBB,2014J,2576637,42,8
BBB,2014J,2578532,143,40
BBB,2014J,2580626,84,39
BBB,2014J,2594368,14,7
BBB,2014J,2599784,31,13
BBB,2014J,2609768,41,23
BBB,2014J,2610745,98,35
BBB,2014J,2611512,43,13
BBB,2014J,2614777,33,13
BBB,2014J,2622652,14,9
BBB,2014J,2623656,30,16
BBB,2014J,2627398,6,4
BBB,2014J,2631298,73,34
BBB,2014J,2634319,96,37
BBB,2014J,2638403,16,7
BBB,2014J,2660510,37,15
BBB,2014J,2670300,335,96
BBB,2014J,2677541,107,25
BBB,2014J,2682693,19,9
BBB,2014J,2685247,14,8
BBB,2014J,2687858,178,61
BBB,2014J,2688495,197,56
BBB,2014J,2692969,135,53
CCC,2014B,28418,1,1
CCC,2014B,29764,32,14
CCC,2014B,29820,47,29
CCC,2014B,40333,39,20
CCC,2014B,40604,80,47
CCC,2014B,42638,78,33
CCC,2014B,45664,6,3
CCC,2014B,46605,105,53
CCC,2014B,49119,18,9
CCC,2014B,50263,127,42
CCC,2014B,51576,22,14
CCC,2014B,57340,13,7
CCC,2014B,62278,71,32
CCC,2014B,64296,41,16
CCC,2014B,66254,15,7
CCC,2014B,69494,242,84
CCC,2014B,69703,115,19
CCC,2014B,70381,13,9
CCC,2014B,70771,5,3
CCC,2014B,74290,8,6
CCC,2014B,75454,73,32
CCC,2014B,75728,853,87
CCC,2014B,80329,46,24
CCC,2014B,82575,16,13
CCC,2014B,83219,36,16
CCC,2014B,83453,144,48
CCC,2014B,84299,52,29
CCC,2014B,86047,1,1
CCC,2014B,95906,19,7
CCC,2014B,97486,4,3
CCC,2014B,100621,54,17
CCC,2014B,105523,37,21
CCC,2014B,107028,7,6
CCC,2014B,107339,33,17
CCC,2014B,108834,5,3
CCC,2014B,116174,72,25
CCC,2014B,116518,26,14
CCC,2014B,117232,34,21
CCC,2014B,119353,4,2
CCC,2014B,119729,38,18
CCC,2014B,122392,55,29
CCC,2014B,123598,33,12
CCC,2014B,124124,4,2
CCC,2014B,124193,164,66
CCC,2014B,126337,37,13
CCC,2014B,126394,19,10
CCC,2014B,126395,1,1
CCC,2014B,128510,17,9
CCC,2014B,129198,72,36
CCC,2014B,129638,128,49
CCC,2014B,129878,35,8
CCC,2014B,131145,116,32
CCC,2014B,131933,8,6
CCC,2014B,132191,5,4
CCC,2014B,133104,55,24
CCC,2014B,134025,122,33
CCC,2014B,135330,95,35
CCC,2014B,135792,52,17
CCC,2014B,139190,7,7
CCC,2014B,142935,400,79
CCC,2014B,145282,76,29
CCC,2014B,147675,41,16
CCC,2014B,151549,21,13
CCC,2014B,152428,90,37
CCC,2014B,152962,297,80
CCC,2014B,153788,61,20
CCC,2014B,155963,20,8
CCC,2014B,157310,17,4
CCC,2014B,160300,50,21
CCC,2014B,165647,7,5
CCC,2014B,165733,103,40
CCC,2014B,166160,156,59
CCC,2014B,167791,162,45
CCC,2014B,168178,3,2
CCC,2014B,169380,4,4
CCC,2014B,170025,12,5
CCC,2014B,170864,29,15
CCC,2014B,171896,17,9
CCC,2014B,172301,1,1
CCC,2014B,172965,1,1
CCC,2014B,175490,242,78
CCC,2014B,177967,27,13
CCC,2014B,178072,4,3
CCC,2014B,178496,9,7
CCC,2014B,179904,1,1
CCC,2014B,180976,270,74
CCC,2014B,183331,5,5
CCC,2014B,189624,110,18
CCC,2014B,191000,19,7
CCC,2014B,191797,7,3
CCC,2014B,193163,174,42
CCC,2014B,197486,162,53
CCC,2014B,198902,2,1
CCC,2014B,200372,17,12
CCC,2014B,201327,2,2
CCC,2014B,203707,34,18
CCC,2014B,204725,105,47
CCC,2014B,205398,638,59
CCC,2014B,205425,16,9
CCC,2014B,206245,120,58
CCC,2014B,206599,86,38
CCC,2014B,227192,2,2
CCC,2014B,227752,2,1
CCC,2014B,230761,6,4
CCC,2014B,231339,705,42
CCC,2014B,232833,5,4
CCC,2014B,233444,5,4
CCC,2014B,234068,1,1
CCC,2014B,234311,13,8
CCC,2014B,234740,10,8
CCC,2014B,236205,206,54
CCC,2014B,236620,77,34
CCC,2014B,239707,81,32
CCC,2014B,242778,10,6
CCC,2014B,242858,36,20
CCC,2014B,244902,2,2
CCC,2014B,244977,58,16
CCC,2014B,245217,31,8
CCC,2014B,245494,33,14
CCC,2014B,247819,198,88
CCC,2014B,251385,18,12
CCC,2014B,253859,20,9
CCC,2014B,255140,13,9
CCC,2014B,255310,4,4
CCC,2014B,260949,15,9
CCC,2014B,261265,3,2
CCC,2014B,261615,67,28
CCC,2014B,262391,51,25
CCC,2014B,264159,12,5
CCC,2014B,266040,28,16
CCC,2014B,266558,1,1
CCC,2014B,268018,286,30
CCC,2014B,269676,13,6
CCC,2014B,278861,1627,168
CCC,2014B,279883,6,5
CCC,2014B,281261,115,38
CCC,2014B,281801,30,6
CCC,2014B,282193,56,24
CCC,2014B,283798,42,13
CCC,2014B,284812,97,26
CCC,2014B,285170,19,10
CCC,2014B,285475,5,4
CCC,2014B,289009,19,9
CCC,2014B,289397,6,3
CCC,2014B,290382,1,1
CCC,2014B,295893,44,21
CCC,2014B,296411,29,9
CCC,2014B,298040,176,78
CCC,2014B,300059,5,1
CCC,2014B,300594,3,3
CCC,2014B,300611,5,2
CCC,2014B,301232,70,24
CCC,2014B,305783,16,10
CCC,2014B,305876,10,7
CCC,2014B,308391,6,4
CCC,2014B,309118,2,2
CCC,2014B,310088,29,12
CCC,2014B,311616,58,25
CCC,2014B,314555,5,4
CCC,2014B,315322,15,7
CCC,2014B,315728,13,8
CCC,2014B,316227,31,17
CCC,2014B,319042,52,22
CCC,2014B,320153,143,35
CCC,2014B,324257,4,4
CCC,2014B,325497,51,14
CCC,2014B,328261,27,14
CCC,2014B,329673,112,54
CCC,2014B,330862,9,7
CCC,2014B,330994,17,8
CCC,2014B,335553,53,17
CCC,2014B,335648,2,2
CCC,2014B,336398,23,10
CCC,2014B,336695,50,19
CCC,2014B,338604,10,5
CCC,2014B,338731,10,6
CCC,2014B,342089,13,4
CCC,2014B,342957,15,5
CCC,2014B,342974,18,9
CCC,2014B,344367,103,29
CCC,2014B,344396,35,15
CCC,2014B,347764,3,3
CCC,2014B,348050,4,3
CCC,2014B,348159,14,8
CCC,2014B,349069,10,5
CCC,2014B,351328,79,33
CCC,2014B,351577,35,16
CCC,2014B,351775,81,39
CCC,2014B,353660,3,1
CCC,2014B,353804,204,55
CCC,2014B,353979,4,3
CCC,2014B,356274,2,2
CCC,2014B,356523,12,7
CCC,2014B,357176,51,24
CCC,2014B,357214,6,3
CCC,2014B,357851,19,11
CCC,2014B,357942,12,7
CCC,2014B,358075,58,14
CCC,2014B,359114,235,40
CCC,2014B,359460,11,5
CCC,2014B,360547,2,1
CCC,2014B,361410,50,24
CCC,2014B,362223,109,19
CCC,2014B,362661,3,1
CCC,2014B,363374,46,18
CCC,2014B,363773,40,19
CCC,2014B,363906,8,6
CCC,2014B,363939,3,2
CCC,2014B,364920,2,2
CCC,2014B,365993,10,8
CCC,2014B,366310,3,2
CCC,2014B,366424,25,12
CCC,2014B,368876,4,2
CCC,2014B,370336,8,4
CCC,2014B,371526,6,3
CCC,2014B,374028,65,28
CCC,2014B,374055,2,2
CCC,2014B,374756,4,2
CCC,2014B,376701,44,14
CCC,2014B,378920,17,6
CCC,2014B,379406,9,5
CCC,2014B,381240,7,2
CCC,2014B,381927,70,15
CCC,2014B,383140,17,10
CCC,2014B,383158,3,2
CCC,2014B,383347,130,26
CCC,2014B,383372,89,46
CCC,2014B,383971,3,2
CCC,2014B,385120,73,25
CCC,2014B,385387,35,22
CCC,2014B,386121,45,22
CCC,2014B,386189,7,6
CCC,2014B,387009,35,16
CCC,2014B,388538,101,50
CCC,2014B,388750,1,1
CCC,2014B,391343,2,2
CCC,2014B,391419,3,2
CCC,2014B,392526,38,16
CCC,2014B,394311,8,7
CCC,2014B,394341,98,32
CCC,2014B,395164,7,4
CCC,2014B,396825,20,8
CCC,2014B,397149,10,10
CCC,2014B,397506,31,18
CCC,2014B,397797,1,1
CCC,2014B,398487,15,9
CCC,2014B,398877,4,1
CCC,2014B,401296,2,2
CCC,2014B,401903,30,12
CCC,2014B,403085,41,22
CCC,2014B,406908,8,5
CCC,2014B,406937,47,9
CCC,2014B,407453,110,49
CCC,2014B,407818,33,16
CCC,2014B,408371,46,19
CCC,2014B,408413,161,66
CCC,2014B,409540,134,16
CCC,2014B,410203,53,24
CCC,2014B,410407,406,101
CCC,2014B,410699,2,2
CCC,2014B,410886,10,6
CCC,2014B,412258,8,4
CCC,2014B,412268,6,3
CCC,2014B,412284,4,2
CCC,2014B,413083,3,3
CCC,2014B,416500,6,2
CCC,2014B,416689,1,1
CCC,2014B,416860,39,16
CCC,2014B,417820,38,14
CCC,2014B,418224,45,17
CCC,2014B,418623,5,4
CCC,2014B,418971,67,26
CCC,2014B,419233,1,1
CCC,2014B,419536,36,14
CCC,2014B,420345,1,1
CCC,2014B,420528,36,18
CCC,2014B,420935,220,89
CCC,2014B,421209,3,1
CCC,2014B,421712,7,4
CCC,2014B,423879,34,15
CCC,2014B,424082,29,12
CCC,2014B,424112,7,3
CCC,2014B,426610,274,41
CCC,2014B,426616,27,11
CCC,2014B,429065,45,24
CCC,2014B,429185,85,25
CCC,2014B,430686,22,18
CCC,2014B,431014,6,4
CCC,2014B,432278,43,22
CCC,2014B,432718,21,7
CCC,2014B,434562,16,10
CCC,2014B,435271,69,37
CCC,2014B,436058,2,1
CCC,2014B,438313,9,6
CCC,2014B,438796,177,37
CCC,2014B,440297,11,4
CCC,2014B,440323,10,8
CCC,2014B,440591,7,3
CCC,2014B,441540,3,2
CCC,2014B,441606,1,1
CCC,2014B,442954,36,9
CCC,2014B,445777,1,1
CCC,2014B,445917,309,67
CCC,2014B,445972,6,5
CCC,2014B,446295,20,6
CCC,2014B,446628,6,3
CCC,2014B,464236,70,38
CCC,2014B,464724,23,12
CCC,2014B,465406,5,4
CCC,2014B,465517,18,7
CCC,2014B,465764,5,4
CCC,2014B,465843,56,20
CCC,2014B,466289,566,65
CCC,2014B,466714,7,7
CCC,2014B,467230,9,7
CCC,2014B,467753,5,3
CCC,2014B,467894,3,2
CCC,2014B,468753,1,1
CCC,2014B,469113,3,3
CCC,2014B,469761,10,6
CCC,2014B,471580,17,6
CCC,2014B,471657,5,3
CCC,2014B,471979,19,8
CCC,2014B,472087,2,1
CCC,2014B,472309,7,6
CCC,2014B,472856,5,4
CCC,2014B,473965,32,6
CCC,2014B,474283,7,7
CCC,2014B,475149,12,8
CCC,2014B,475556,10,6
CCC,2014B,475945,164,74
CCC,2014B,476108,64,30
CCC,2014B,476868,1,1
CCC,2014B,476937,407,124
CCC,2014B,477067,27,19
CCC,2014B,478025,38,23
CCC,2014B,478550,337,85
CCC,2014B,478977,9,5
CCC,2014B,479607,43,16
CCC,2014B,479753,1,1
CCC,2014B,480604,6,4
CCC,2014B,480928,18,11
CCC,2014B,480929,9,5
CCC,2014B,480943,8,6
CCC,2014B,481024,12,5
CCC,2014B,482280,72,27
CCC,2014B,482745,8,6
CCC,2014B,483108,96,30
CCC,2014B,483267,19,8
CCC,2014B,483275,2,1
CCC,2014B,483666,12,8
CCC,2014B,484174,19,11
CCC,2014B,484305,43,21
CCC,2014B,484464,16,7
CCC,2014B,484787,121,34
CCC,2014B,485312,28,19
CCC,2014B,485374,84,16
CCC,2014B,485594,2,2
CCC,2014B,485604,52,31
CCC,2014B,485944,88,44
CCC,2014B,486378,16,8
CCC,2014B,486737,71,41
CCC,2014B,487494,6,4
CCC,2014B,487629,5,4
CCC,2014B,488431,7,4
CCC,2014B,489309,588,88
CCC,2014B,489929,109,44
CCC,2014B,490024,8,6
CCC,2014B,490081,5,3
CCC,2014B,490282,69,13
CCC,2014B,490297,64,26
CCC,2014B,490587,3,2
CCC,2014B,490665,9,8
CCC,2014B,490768,15,6
CCC,2014B,490769,22,5
CCC,2014B,491170,133,50
CCC,2014B,491232,3,3
CCC,2014B,491742,12,7
CCC,2014B,492357,107,48
CCC,2014B,492900,26,12
CCC,2014B,493822,116,77
CCC,2014B,493988,5,5
CCC,2014B,494389,53,23
CCC,2014B,494919,6,3
CCC,2014B,495320,9,4
CCC,2014B,496108,3,3
CCC,2014B,497080,4,3
CCC,2014B,498043,5,2
CCC,2014B,498138,5,3
CCC,2014B,498225,16,10
CCC,2014B,498741,7,4
CCC,2014B,500006,41,34
CCC,2014B,500189,22,12
CCC,2014B,500597,23,9
CCC,2014B,501339,50,20
CCC,2014B,501443,9,5
CCC,2014B,502465,334,49
CCC,2014B,502554,46,34
CCC,2014B,502868,32,14
CCC,2014B,502929,33,23
CCC,2014B,503469,163,27
CCC,2014B,503872,12,4
CCC,2014B,505235,25,19
CCC,2014B,505767,93,23
CCC,2014B,505815,17,9
CCC,2014B,505967,1,1
CCC,2014B,506206,49,37
CCC,2014B,506380,4,3
CCC,2014B,507034,70,30
CCC,2014B,507388,5,2
CCC,2014B,507523,4,3
CCC,2014B,507671,12,9
CCC,2014B,507801,3,1
CCC,2014B,508025,48,23
CCC,2014B,509029,25,13
CCC,2014B,509102,31,16
CCC,2014B,509183,118,34
CCC,2014B,509649,2,1
CCC,2014B,509839,91,50
CCC,2014B,510070,20,10
CCC,2014B,510914,6,3
CCC,2014B,511473,43,21
CCC,2014B,512353,2,1
CCC,2014B,512475,441,114
CCC,2014B,512582,6,3
CCC,2014B,513638,64,15
CCC,2014B,513934,74,28
CCC,2014B,514000,1,1
CCC,2014B,514186,106,40
CCC,2014B,515046,21,13
CCC,2014B,515107,105,41
CCC,2014B,515278,58,9
CCC,2014B,515515,30,13
CCC,2014B,515774,6,5
CCC,2014B,515936,16,8
CCC,2014B,516024,42,22
CCC,2014B,516496,5,3
CCC,2014B,516685,13,8
CCC,2014B,516726,86,21
CCC,2014B,517999,254,78
CCC,2014B,518363,1,1
CCC,2014B,518862,1,1
CCC,2014B,519544,7,3
CCC,2014B,519589,2,1
CCC,2014B,520332,6,4
CCC,2014B,520377,45,17
CCC,2014B,520588,223,79
CCC,2014B,521051,5,2
CCC,2014B,521297,126,40
CCC,2014B,521601,11,3
CCC,2014B,521614,115,55
CCC,2014B,522312,425,90
CCC,2014B,522682,2,2
CCC,2014B,523061,25,14
CCC,2014B,523079,10,5
CCC,2014B,523239,4,3
CCC,2014B,523271,19,8
CCC,2014B,523335,13,7
CCC,2014B,523710,29,10
CCC,2014B,524128,20,14
CCC,2014B,524295,50,24
CCC,2014B,524378,54,21
CCC,2014B,524386,2,1
CCC,2014B,525832,37,18
CCC,2014B,526073,4,3
CCC,2014B,526235,23,16
CCC,2014B,526547,17,11
CCC,2014B,526564,123,48
CCC,2014B,526876,36,17
CCC,2014B,526927,46,27
CCC,2014B,527771,129,40
CCC,2014B,527826,375,102
CCC,2014B,527964,29,11
CCC,2014B,528021,6,3
CCC,2014B,528023,2,2
CCC,2014B,528066,11,6
CCC,2014B,528083,38,15
CCC,2014B,528892,6,5
CCC,2014B,529025,50,14
CCC,2014B,529073,1,1
CCC,2014B,529078,130,35
CCC,2014B,529153,6,2
CCC,2014B,529434,98,25
CCC,2014B,530113,9,5
CCC,2014B,530936,10,7
CCC,2014B,531047,84,25
CCC,2014B,532020,28,10
CCC,2014B,532252,18,9
CCC,2014B,532350,8,3
CCC,2014B,532440,94,23
CCC,2014B,532565,39,19
CCC,2014B,532718,5,3
CCC,2014B,532859,32,20
CCC,2014B,533004,3,2
CCC,2014B,533311,2,2
CCC,2014B,534047,10,6
CCC,2014B,536170,198,100
CCC,2014B,536261,1,1
CCC,2014B,536435,125,31
CCC,2014B,536536,3,1
CCC,2014B,537322,13,11
CCC,2014B,537603,8,5
CCC,2014B,537606,151,30
CCC,2014B,537622,29,25
CCC,2014B,537654,4,2
CCC,2014B,537658,11,6
CCC,2014B,539328,139,41
CCC,2014B,539514,7,4
CCC,2014B,539784,49,28
CCC,2014B,539971,14,9
CCC,2014B,540686,25,13
CCC,2014B,540937,1,1
CCC,2014B,541003,111,63
CCC,2014B,541184,36,17
CCC,2014B,543170,7,6
CCC,2014B,543571,21,10
CCC,2014B,543678,4,3
CCC,2014B,543948,79,23
CCC,2014B,544090,19,11
CCC,2014B,544467,17,8
CCC,2014B,544490,2,2
CCC,2014B,544594,668,50
CCC,2014B,544839,295,115
CCC,2014B,545045,3,2
CCC,2014B,545740,8,3
CCC,2014B,545747,53,26
CCC,2014B,546675,11,8
CCC,2014B,546830,37,10
CCC,2014B,547287,316,85
CCC,2014B,547332,281,69
CCC,2014B,547413,148,57
CCC,2014B,547571,17,10
CCC,2014B,547816,22,5
CCC,2014B,547986,11,6
CCC,2014B,548261,43,25
CCC,2014B,548383,3,3
CCC,2014B,548386,10,4
CCC,2014B,548509,341,86
CCC,2014B,548602,4,3
CCC,2014B,548677,24,13
CCC,2014B,548854,24,13
CCC,2014B,549636,30,18
CCC,2014B,549928,9,4
CCC,2014B,550092,2,2
CCC,2014B,550545,75,41
CCC,2014B,550893,26,18
CCC,2014B,551115,26,11
CCC,2014B,551267,35,15
CCC,2014B,551304,170,54
CCC,2014B,551478,25,12
CCC,2014B,551528,1,1
CCC,2014B,551856,23,12
CCC,2014B,551902,11,2
CCC,2014B,552166,63,24
CCC,2014B,552234,228,54
CCC,2014B,552441,21,11
CCC,2014B,552498,1,1
CCC,2014B,552590,83,34
CCC,2014B,553021,153,20
CCC,2014B,553280,5,2
CCC,2014B,553394,367,128
CCC,2014B,553410,19,5
CCC,2014B,553655,35,12
CCC,2014B,553741,16,7
CCC,2014B,554141,8,6
CCC,2014B,554205,71,34
CCC,2014B,554470,39,25
CCC,2014B,554583,2,2
CCC,2014B,554588,14,5
CCC,2014B,554870,30,11
CCC,2014B,554951,28,17
CCC,2014B,555008,27,17
CCC,2014B,555604,2,2
CCC,2014B,555706,7,5
CCC,2014B,555953,20,15
CCC,2014B,556042,2,1
CCC,2014B,556109,25,16
CCC,2014B,556295,45,25
CCC,2014B,556521,2,2
CCC,2014B,556584,4,3
CCC,2014B,556587,97,33
CCC,2014B,556709,6,4
CCC,2014B,556918,78,38
CCC,2014B,557172,8,5
CCC,2014B,557700,59,19
CCC,2014B,557995,20,10
CCC,2014B,558471,132,21
CCC,2014B,558616,105,41
CCC,2014B,558914,100,35
CCC,2014B,559157,12,9
CCC,2014B,559469,6,4
CCC,2014B,559706,3,2
CCC,2014B,559770,25,11
CCC,2014B,559977,37,9
CCC,2014B,560114,19,9
CCC,2014B,560311,61,31
CCC,2014B,560494,84,32
CCC,2014B,560784,12,9
CCC,2014B,560951,96,44
CCC,2014B,561363,41,15
CCC,2014B,561559,4,2
CCC,2014B,561774,17,6
CCC,2014B,562450,13,6
CCC,2014B,562585,1,1
CCC,2014B,562825,1,1
CCC,2014B,563046,6,4
CCC,2014B,563556,37,16
CCC,2014B,563631,28,14
CCC,2014B,563819,2,1
CCC,2014B,563967,39,10
CCC,2014B,564325,5,3
CCC,2014B,564700,4,3
CCC,2014B,565399,104,51
CCC,2014B,565838,73,25
CCC,2014B,565883,100,21
CCC,2014B,566185,7,3
CCC,2014B,566310,40,25
CCC,2014B,566664,2,2
CCC,2014B,566670,11,8
CCC,2014B,566704,57,33
CCC,2014B,566715,1,1
CCC,2014B,566872,25,16
CCC,2014B,568047,37,7
CCC,2014B,568084,51,24
CCC,2014B,569080,123,38
CCC,2014B,569108,41,22
CCC,2014B,569342,22,18
CCC,2014B,569609,3,2
CCC,2014B,569712,104,38
CCC,2014B,570113,15,10
CCC,2014B,570410,10,6
CCC,2014B,570488,2,2
CCC,2014B,570514,114,48
CCC,2014B,570872,8,5
CCC,2014B,570967,18,6
CCC,2014B,571025,4,2
CCC,2014B,571128,180,46
CCC,2014B,571129,436,127
CCC,2014B,571233,148,34
CCC,2014B,571389,13,6
CCC,2014B,571571,101,25
CCC,2014B,571595,7,6
CCC,2014B,571776,8,6
CCC,2014B,571992,12,7
CCC,2014B,572036,53,31
CCC,2014B,572279,1,1
CCC,2014B,572303,32,19
CCC,2014B,572382,3,3
CCC,2014B,572401,21,12
CCC,2014B,572438,53,17
CCC,2014B,572570,13,6
CCC,2014B,572854,523,34
CCC,2014B,572891,3,2
CCC,2014B,573153,13,7
CCC,2014B,573166,3,2
CCC,2014B,573377,18,9
CCC,2014B,573440,22,9
CCC,2014B,573558,82,27
CCC,2014B,573662,1,1
CCC,2014B,573696,2,2
CCC,2014B,573697,18,12
CCC,2014B,574221,166,60
CCC,2014B,574283,10,7
CCC,2014B,574523,7,1
CCC,2014B,574529,36,16
CCC,2014B,574551,3,2
CCC,2014B,574564,115,5
CCC,2014B,574663,2,2
CCC,2014B,574830,35,13
CCC,2014B,575166,35,12
CCC,2014B,575419,5,2
CCC,2014B,575545,25,14
CCC,2014B,575703,10,9
CCC,2014B,575733,114,44
CCC,2014B,575745,82,13
CCC,2014B,575824,43,23
CCC,2014B,575967,40,19
CCC,2014B,576191,1,1
CCC,2014B,576383,6,3
CCC,2014B,576413,17,11
CCC,2014B,576475,115,33
CCC,2014B,576516,21,14
CCC,2014B,576780,5,4
CCC,2014B,576782,25,15
CCC,2014B,577035,84,23
CCC,2014B,577236,224,33
CCC,2014B,577245,235,65
CCC,2014B,577414,20,10
CCC,2014B,577427,1,1
CCC,2014B,577502,21,13
CCC,2014B,577686,5,3
CCC,2014B,578034,12,5
CCC,2014B,578189,44,23
CCC,2014B,578541,61,38
CCC,2014B,578655,4,4
CCC,2014B,578823,9,6
CCC,2014B,578850,5,5
CCC,2014B,578958,95,43
CCC,2014B,579321,1,1
CCC,2014B,579340,15,6
CCC,2014B,579343,11,8
CCC,2014B,579372,3,3
CCC,2014B,579550,189,31
CCC,2014B,580477,28,12
CCC,2014B,580525,55,34
CCC,2014B,580689,28,16
CCC,2014B,580722,3,3
CCC,2014B,580779,26,15
CCC,2014B,581123,5,4
CCC,2014B,581328,16,8
CCC,2014B,581611,1,1
CCC,2014B,581614,2,2
CCC,2014B,581744,4,1
CCC,2014B,582087,2,2
CCC,2014B,582108,21,14
CCC,2014B,582723,9,7
CCC,2014B,582827,2,2
CCC,2014B,582879,48,26
CCC,2014B,582950,9,6
CCC,2014B,583032,69,29
CCC,2014B,583052,4,3
CCC,2014B,583192,35,20
CCC,2014B,583238,9,5
CCC,2014B,583906,112,30
CCC,2014B,584191,9,5
CCC,2014B,584446,6,3
CCC,2014B,584468,100,41
CCC,2014B,584771,71,34
CCC,2014B,584940,73,36
CCC,2014B,585011,3,3
CCC,2014B,585057,1,1
CCC,2014B,585093,188,45
CCC,2014B,585383,12,9
CCC,2014B,585393,348,96
CCC,2014B,585397,111,36
CCC,2014B,585433,6,3
CCC,2014B,585455,34,16
CCC,2014B,585464,1,1
CCC,2014B,585681,1,1
CCC,2014B,585709,25,14
CCC,2014B,585769,26,10
CCC,2014B,585900,29,8
CCC,2014B,586132,1,1
CCC,2014B,586436,3,1
CCC,2014B,586473,2,2
CCC,2014B,586716,1,1
CCC,2014B,586921,43,17
CCC,2014B,586962,18,10
CCC,2014B,587122,1,1
CCC,2014B,587621,29,12
CCC,2014B,587783,137,55
CCC,2014B,587884,1,1
CCC,2014B,587906,203,82
CCC,2014B,587911,82,35
CCC,2014B,588125,27,19
CCC,2014B,588219,5,3
CCC,2014B,588274,115,37
CCC,2014B,588402,1,1
CCC,2014B,588430,11,5
CCC,2014B,588460,79,34
CCC,2014B,588464,6,4
CCC,2014B,588473,31,15
CCC,2014B,588524,3,2
CCC,2014B,588590,15,12
CCC,2014B,588676,61,13
CCC,2014B,588707,47,22
CCC,2014B,588846,4,2
CCC,2014B,588956,3,2
CCC,2014B,589327,8,5
CCC,2014B,589390,146,39
CCC,2014B,589525,109,28
CCC,2014B,589894,2,2
CCC,2014B,590072,1,1
CCC,2014B,590699,35,13
CCC,2014B,590762,1,1
CCC,2014B,590961,1,1
CCC,2014B,590974,22,10
CCC,2014B,591375,35,18
CCC,2014B,591388,61,23
CCC,2014B,591566,2,2
CCC,2014B,591619,2,2
CCC,2014B,591655,7,6
CCC,2014B,591738,24,8
CCC,2014B,591958,17,8
CCC,2014B,592007,6,3
CCC,2014B,592051,37,19
CCC,2014B,592093,5,3
CCC,2014B,592151,14,7
CCC,2014B,592158,6,5
CCC,2014B,592407,7,6
CCC,2014B,592609,10,8
CCC,2014B,592775,73,25
CCC,2014B,592776,37,24
CCC,2014B,592842,1,1
CCC,2014B,592939,67,34
CCC,2014B,592961,60,36
CCC,2014B,592976,146,42
CCC,2014B,593071,2,2
CCC,2014B,593103,62,15
CCC,2014B,593123,10,7
CCC,2014B,593305,2,2
CCC,2014B,593823,107,37
CCC,2014B,593972,108,24
CCC,2014B,593995,174,46
CCC,2014B,594044,142,37
CCC,2014B,594052,6,4
CCC,2014B,594157,200,51
CCC,2014B,594193,4,3
CCC,2014B,594199,160,74
CCC,2014B,594246,90,28
CCC,2014B,594371,32,12
CCC,2014B,595164,35,24
CCC,2014B,595182,81,42
CCC,2014B,595189,171,86
CCC,2014B,595492,3,2
CCC,2014B,595514,21,10
CCC,2014B,595659,5,3
CCC,2014B,595685,2,2
CCC,2014B,595781,9,6
CCC,2014B,595797,10,5
CCC,2014B,595847,1,1
CCC,2014B,595986,2,2
CCC,2014B,596157,7,5
CCC,2014B,596432,2,2
CCC,2014B,596731,26,18
CCC,2014B,596903,1,1
CCC,2014B,596947,7,4
CCC,2014B,597363,13,9
CCC,2014B,597403,3,2
CCC,2014B,597926,8,5
CCC,2014B,598074,17,11
CCC,2014B,598113,121,15
CCC,2014B,598321,37,24
CCC,2014B,598662,1,1
CCC,2014B,598860,31,15
CCC,2014B,599263,4,2
CCC,2014B,599275,9,4
CCC,2014B,599542,4,4
CCC,2014B,599857,235,51
CCC,2014B,599902,5,2
CCC,2014B,599937,7,3
CCC,2014B,599942,7,4
CCC,2014B,599958,61,28
CCC,2014B,600073,78,33
CCC,2014B,600094,2,1
CCC,2014B,600335,140,21
CCC,2014B,600436,13,9
CCC,2014B,600509,2,1
CCC,2014B,600547,4,3
CCC,2014B,600632,31,23
CCC,2014B,600814,84,35
CCC,2014B,600938,26,13
CCC,2014B,600945,10,7
CCC,2014B,600975,37,21
CCC,2014B,600987,11,5
CCC,2014B,601021,13,4
CCC,2014B,601175,8,4
CCC,2014B,601224,70,35
CCC,2014B,601550,15,7
CCC,2014B,601757,32,19
CCC,2014B,601872,46,21
CCC,2014B,601949,5,4
CCC,2014B,602030,29,16
CCC,2014B,602042,4,1
CCC,2014B,602107,8,5
CCC,2014B,602133,64,30
CCC,2014B,602150,5,1
CCC,2014B,602398,59,20
CCC,2014B,602585,21,15
CCC,2014B,602718,7,6
